key;accepted;kingdom;scientificName;speciesKey;taxonID
179036429;NA;Viridiplantae;Prunus domestica x Prunus domestica subsp. insititia;179036429;2736819
179036446;NA;Viridiplantae;Prunus incisa x Prunus speciosa;179036446;2518604
179036449;NA;Viridiplantae;Prunus yedoensis x Prunus campanulata;179036449;2518595
179036459;NA;Viridiplantae;Prunus incisa x Prunus campanulata;179036459;2518305
179036577;NA;Viridiplantae;Prunus persica x (Prunus persica x Prunus davidiana);179036577;2315780
179036580;NA;Viridiplantae;Prunus salicina x Prunus persica;179036580;2315781
179036583;NA;Viridiplantae;Prunus cerasifera x Prunus persica;179036583;2315776
179036586;NA;Viridiplantae;Prunus cerasifera x Prunus salicina;179036586;2315777
179036589;NA;Viridiplantae;Prunus mahaleb x Prunus avium;179036589;2315778
179036591;NA;Viridiplantae;Prunus persica x (Prunus dulcis x Prunus persica);179036591;2315779
179036594;NA;Viridiplantae;(Prunus persica x Prunus davidiana) x Prunus persica;179036594;2315772
179036597;NA;Viridiplantae;Prunus besseyi x Prunus cerasifera;179036597;2315773
179036599;NA;Viridiplantae;Prunus cerasifera x (Prunus persica x Prunus dulcis);179036599;2315774
179036601;NA;Viridiplantae;Prunus cerasifera x Prunus dulcis;179036601;2315775
179036604;NA;Viridiplantae;(Prunus cerasifera x Prunus salicina) x (Prunus cerasifera x Prunus persica);179036604;2315768
179036606;NA;Viridiplantae;(Prunus dulcis x Prunus persica) x (Prunus dulcis x Prunus davidiana);179036606;2315769
179036609;NA;Viridiplantae;(Prunus dulcis x Prunus persica) x (Prunus dulcis x Prunus persica);179036609;2315770
179036612;NA;Viridiplantae;(Prunus persica x Prunus davidiana) x (Prunus dulcis x Prunus persica);179036612;2315771
179036624;NA;Viridiplantae;Prunus brigantina x Prunus cerasifera;179036624;2107764
179036658;NA;Viridiplantae;Prunus cerasus x Prunus canescens;179036658;1759535
179036746;NA;Viridiplantae;Prunus scoparia x Prunus eburnea;179036746;1431458
179036748;NA;Viridiplantae;Prunus scoparia x Prunus haussknechtii;179036748;1431459
179036751;NA;Viridiplantae;Prunus scoparia x Prunus elaeagrifolia;179036751;1431457
179036797;NA;Viridiplantae;Prunus avium x Prunus pseudocerasus;179036797;1181296
179036826;NA;Viridiplantae;Prunus persica x Prunus dulcis;179036826;1081492
179036831;NA;Viridiplantae;Prunus persica x Prunus ferganensis;179036831;1046628
179037023;NA;Viridiplantae;Prunus canescens x Prunus cerasus;179037023;549208
179037031;NA;Viridiplantae;Prunus dulcis x Prunus persica;179037031;472390
179037054;NA;Viridiplantae;Prunus cerasifera x Prunus munsoniana;179037054;381902
179037071;NA;Viridiplantae;Prunus davidiana x Prunus persica;179037071;374398
179037074;NA;Viridiplantae;Prunus avium x P. cerasus x P. canescens;179037074;349168
179037259;NA;Viridiplantae;Prunus persica x Prunus persica var. nucipersica;179037256;547796
179037876;NA;Viridiplantae;Rubus ursinus x Rubus armeniacus;179037876;2497802
179037935;NA;Viridiplantae;Rubus bifrons x Rubus sp. Glandulosi R14/08;179037935;1970129
179037938;NA;Viridiplantae;Rubus bifrons x Rubus sp. Glandulosi R25/08;179037938;1970131
179037941;NA;Viridiplantae;Rubus bifrons x Rubus sp. Glandulosi R140/09;179037941;1970130
179037944;NA;Viridiplantae;Rubus bifrons x Rubus sp. Glandulosi R35/08;179037944;1970133
179037946;NA;Viridiplantae;Rubus bifrons x Rubus sp. Glandulosi R31/08;179037946;1970132
179038023;NA;Viridiplantae;Rubus bifrons x Rubus sp. Glandulosi MS-2014;179038023;1546363
179038510;NA;Viridiplantae;Rubus ulmifolius x Rubus caesius;179038510;1546368
179038552;NA;Viridiplantae;Rubus cf. x wolfredoi-wildpretii MS-2014;179038552;1546398
179038634;NA;Viridiplantae;Rubus canescens x Rubus crispomarginatus;179038634;1546362
179038636;NA;Viridiplantae;Rubus canescens x Rubus ulmifolius;179038636;1546364
179038638;NA;Viridiplantae;Rubus canescens x Rubus sanctus;179038638;1546365
179038641;NA;Viridiplantae;Rubus idaeus x Rubus caesius;179038641;1546366
179038644;NA;Viridiplantae;Rubus moschus x Rubus cf. ser. Discolores MS-2014;179038644;1546367
179038864;NA;Viridiplantae;Rubus ulmifolius var. inermis x Rubus thyrsiger;179038864;519942
179039032;NA;Viridiplantae;Rubus hawaiensis x Rubus rosifolius;179039032;209395
179039078;NA;Viridiplantae;Rubus caesius x Rubus idaeus;179039078;168320
179039430;NA;Viridiplantae;Rosa chinensis x Rosa lucieae;179039430;2508182
179039561;NA;Viridiplantae;Rosa nitida x Rosa rugosa;179039561;2056078
179039694;NA;Viridiplantae;Rosa rugosa x Rosa sertata;179039694;1133298
179039697;NA;Viridiplantae;Rosa chinensis x Rosa moschata;179039697;1080142
179039985;NA;Viridiplantae;Rosa gallica x Rosa dumetorum;179039985;267225
179039988;NA;Viridiplantae;Rosa alba x Rosa corymbifera;179039988;267224
179040388;NA;Viridiplantae;Ixonanthes icosandra x Ixonanthes cuneata;179040388;473038
179040514;NA;Viridiplantae;Cliffortia ruscifolia x Cliffortia teretifolia;179040514;555758
179040517;NA;Viridiplantae;Cliffortia ruscifolia x Cliffortia integerrima;179040517;555757
179040814;NA;Viridiplantae;Dorycnium pentaphyllum x Dorycnium pentaphyllum subsp. fulgurans;179040814;797722
179040839;NA;Viridiplantae;Cliffortia dregeana x Cliffortia pungens;179040839;550824
179040842;NA;Viridiplantae;Cliffortia juniperina x Cliffortia ruscifolia;179040842;550825
179040847;NA;Viridiplantae;Cliffortia neglecta x Cliffortia tuberculata;179040847;550826
179040848;NA;Viridiplantae;Anthyllis barba-jovis x Anthyllis hermanniae;179040848;2486666
179040849;NA;Viridiplantae;Cliffortia odorata x Cliffortia theodori-friesii;179040849;550827
179040851;NA;Viridiplantae;Anthyllis barba-jovis x Anthyllis hermanniae subsp. corsica;179040851;2083065
179040852;NA;Viridiplantae;Cliffortia ruscifolia x Cliffortia theodori-friesii;179040852;550828
179041048;NA;Viridiplantae;Lotus frondosus x Lotus stepposus;179041048;2315258
179041635;NA;Viridiplantae;Potentilla pusilla x Potentilla thuringiaca;179041635;1016824
179042006;NA;Viridiplantae;Potentilla argentea x Potentilla inclinata;179042006;667202
179043183;NA;Viridiplantae;Fragaria vesca x Fragaria nubicola;179043183;599650
179044010;NA;Viridiplantae;Rhamnus cathartica x Rhamnus saxatilis;179044010;1821543
179044717;NA;Viridiplantae;Rhizophora mucronata x Rhizophora stylosa;179044717;1333496
179044837;NA;Viridiplantae;Medicago sativa subsp. x gaetula;179044833;329388
179044840;NA;Viridiplantae;Medicago sativa subsp. x tunetana;179044833;263725
179044851;NA;Viridiplantae;Medicago sativa subsp. x varia;179044833;36902
179045357;NA;Viridiplantae;Glycyrrhiza glabra x Glycyrrrhiza uralensis;179045357;2714159
179045450;NA;Viridiplantae;Glycyrrhiza glabra x Glycyrrhiza uralensis;179045450;1340896
179045990;NA;Viridiplantae;Viola mirabilis x Viola tanaitica;179045990;2698901
179046051;NA;Viridiplantae;Viola mirabilis x Viola suavis;179046051;2571243
179046053;NA;Viridiplantae;Viola tanaitica x Viola mirabilis;179046053;2571244
179046107;NA;Viridiplantae;Viola rostrata var. japonica x Viola violacea var. makinoi;179046107;1711678
179046193;NA;Viridiplantae;Viola chaerophylloides var. sieboldiana x Viola eizanensis;179046193;1245788
179046195;NA;Viridiplantae;Viola eizanensis x Viola chaerophylloides var. sieboldiana;179046195;1245789
179046326;NA;Viridiplantae;Viola caspia x Viola reichenbachiana;179046326;875468
179046606;NA;Viridiplantae;Viola albida x Viola x takahashii;179046606;336470
179046609;NA;Viridiplantae;Viola chaerophylloides x Viola x takahashii;179046609;336471
179049329;NA;Viridiplantae;Broussonetia kazinoki x Broussonetia papyrifera;179049329;1736113
179049353;NA;Viridiplantae;Milicia regia x Milicia excelsa;179049353;2057814
179049380;NA;Viridiplantae;Morus macroura x Morus indica;179049380;2653506
179049398;NA;Viridiplantae;Morus rubra x Morus alba;179049398;1434888
179049410;NA;Viridiplantae;Morus alba x Morus rubra;179049410;873450
179049580;NA;Viridiplantae;Ficus carica x Ficus erecta;179049580;2601404
179050498;NA;Viridiplantae;Cicer arietinum x Cicer echinospermum;179050498;2493697
179050501;NA;Viridiplantae;Cicer arietinum x Cicer reticulatum;179050501;715468
179051416;NA;Viridiplantae;Artocarpus heterophyllus x Artocarpus integer;179051416;2304666
179051421;NA;Viridiplantae;Artocarpus integer x Artocarpus heterophyllus;179051421;2219698
179051588;NA;Viridiplantae;Artocarpus altilis x Artocarpus mariannensis;179051588;1727130
179051633;NA;Viridiplantae;Parasponia andersonii x Trema tomentosa;179051633;2005749
179052742;NA;Viridiplantae;Juglans microcarpa x Juglans regia;179052742;2249226
179052744;NA;Viridiplantae;Juglans mandshurica x Juglans regia;179052744;1470995
179052747;NA;Viridiplantae;Juglans sigillata x Juglans regia;179052747;1441050
179052750;NA;Viridiplantae;Juglans major x Juglans regia;179052750;1141591
179052765;NA;Viridiplantae;Juglans hindsii x Juglans regia;179052765;432290
179052778;NA;Viridiplantae;Juglans nigra x Juglans regia;179052778;92446
179052855;NA;Viridiplantae;Carya illinoinensis x Carya x laneyi;179052855;2044474
179053191;NA;Viridiplantae;Casuarina glauca x Casuarina equisetifolia;179053191;594548
179053330;NA;Viridiplantae;Corylus heterophylla x Corylus avellana;179053330;2044890
179053333;NA;Viridiplantae;Corylus avellana x Corylus heterophylla;179053333;1780276
179053706;NA;Viridiplantae;Betula ovalifolia x Betula ermanii;179053706;2218489
179053722;NA;Viridiplantae;Hoffmannseggia erecta x Hoffmannseggia trifoliata;179053722;245789
179053943;NA;Viridiplantae;Betula pubescens x Betula nana;179053943;1677736
179054740;NA;Viridiplantae;Castanea dentata x Castanea mollissima;179054740;740970
179054886;NA;Viridiplantae;Quercus berberidifolia x Quercus engelmannii;179054886;2315732
179054889;NA;Viridiplantae;Quercus cornelius-mulleri x Quercus berberidifolia;179054889;2315731
179054915;NA;Viridiplantae;Quercus incana x Quercus laevis;179054915;2078682
179054919;NA;Viridiplantae;Quercus laevis x Quercus hemisphaerica;179054919;2078683
179054922;NA;Viridiplantae;Quercus laevis x Quercus incana;179054922;2078684
179054925;NA;Viridiplantae;Quercus nigra x Quercus hemisphaerica;179054925;2078685
179055210;NA;Viridiplantae;Quercus cerris x Quercus suber;179055210;1969802
179055448;NA;Viridiplantae;Euphorbia virgata x Euphorbia esula;179055448;526190
179055450;NA;Viridiplantae;Euphorbia cyparissias x Euphorbia esula;179055450;526189
179055522;NA;Viridiplantae;Quercus dalechampii x Quercus robur;179055522;889466
179055524;NA;Viridiplantae;Quercus robur x Quercus robur subsp. pedunculiflora;179055524;889467
179055572;NA;Viridiplantae;Quercus suber x Quercus trojana;179055572;568678
179055668;NA;Viridiplantae;Acacia aff. deltoidea x Acacia aff. stigmatophylla R5710;179055668;1478077
179057108;NA;Viridiplantae;Macaranga gigantea x Macaranga pruinosa;179057108;369410
179057743;NA;Viridiplantae;Mercurialis corsica x Mercurialis elliptica;179057743;197594
179057746;NA;Viridiplantae;Mercurialis elliptica x Mercurialis reverchonii;179057746;197595
179057863;NA;Viridiplantae;Acacia auriculiformis x Acacia mangium;179057863;54177
179059584;NA;Viridiplantae;Santalum pyrularium x Santalum involutum;179059584;928645
179059591;NA;Viridiplantae;Santalum lanceolatum x Santalum leptocladum;179059591;470284
179060648;NA;Viridiplantae;Myriophyllum spicatum x Myriophyllum sibiricum;179060648;208859
179060754;NA;Viridiplantae;Myriophyllum heterophyllum x Myriophyllum laxum;179060754;438839
179060814;NA;Viridiplantae;Paeonia ostii x Paeonia suffruticosa;179060814;1631872
179060986;NA;Viridiplantae;Paeonia anomala x Paeonia tenuifolia;179060986;1123991
179061014;NA;Viridiplantae;Paeonia lutea x Paeonia suffruticosa;179061014;1609125
179061548;NA;Viridiplantae;Jatropha curcas x Jatropha integerrima;179061548;1381933
179061664;NA;Viridiplantae;Hevea brasiliensis x Hevea benthamiana;179061664;336956
179061916;NA;Viridiplantae;Manihot esculenta x Manihot glaziovii;179061916;1370104
179062517;NA;Viridiplantae;Astilbe japonica x Astilbe chinensis;179062517;40728
179062689;NA;Viridiplantae;Salix purpurea x Salix helvetica;179062689;2080738
179062692;NA;Viridiplantae;Salix rotundifolia x Salix phlebophylla;179062692;2071391
179062790;NA;Viridiplantae;Salix viminalis x (Salix viminalis x Salix schwerinii);179062790;1720540
179062793;NA;Viridiplantae;Salix purpurea x Salix miyabeana;179062793;1697156
179062808;NA;Viridiplantae;Salix discolor x Salix eriocephala;179062808;1539877
179062860;NA;Viridiplantae;Salix glauca x Salix brachycarpa;179062860;1510616
179062863;NA;Viridiplantae;Salix interior x Salix eriocephala;179062863;1510617
179062866;NA;Viridiplantae;Salix interior x Salix petiolaris;179062866;1510618
179062883;NA;Viridiplantae;Salix alaxensis x Salix drummondiana;179062883;1510613
179062886;NA;Viridiplantae;Salix amygdaloides x Salix gooddingii;179062886;1510614
179062888;NA;Viridiplantae;Salix arctica x Salix glauca;179062888;1510615
179062974;NA;Viridiplantae;Salix arctica x Salix polaris;179062974;1301433
179062995;NA;Viridiplantae;Salix triandra x Salix viminalis;179062995;1244585
179062998;NA;Viridiplantae;Salix schwerinii x Salix viminalis;179062998;1244584
179063171;NA;Viridiplantae;Salix viminalis x Salix schwerinii;179063171;1112090
179063200;NA;Viridiplantae;Salix miyabeana x Salix viminalis;179063200;988323
179063245;NA;Viridiplantae;Salix alba x Salix pentandra;179063245;717493
179063248;NA;Viridiplantae;Salix aurita x Salix cinerea x Salix myrsinifolia;179063248;717495
179063251;NA;Viridiplantae;Salix aurita x Salix caprea;179063251;717494
179063258;NA;Viridiplantae;Salix caprea x Salix cinerea;179063258;717501
179063261;NA;Viridiplantae;Salix myrtilloides x Salix repens subsp. repens;179063261;717500
179063264;NA;Viridiplantae;Salix aurita x Salix repens subsp. repens;179063264;717497
179063267;NA;Viridiplantae;Salix aurita x Salix myrtilloides;179063267;717496
179063269;NA;Viridiplantae;Salix myrsinifolia x Salix phylicifolia;179063269;717499
179063272;NA;Viridiplantae;Salix herbacea x Salix polaris;179063272;717498
179063747;NA;Viridiplantae;Populus nigra x Populus pseudosimonii;179063747;2798851
179063753;NA;Viridiplantae;Populus alba x (P. davidiana x P. simonii x P. tomentosa);179063753;2605922
179063849;NA;Viridiplantae;Populus nigra x (Populus deltoids x Populus nigra);179063849;1837952
179063855;NA;Viridiplantae;Populus deltoides x Populus simonii;179063855;1609943
179063870;NA;Viridiplantae;Populus davidiana x Populus alba var. pyramidalis;179063870;1550601
179063917;NA;Viridiplantae;(Populus alba x Populus glandulosa) x Populus tomentosa;179063917;1335558
179063920;NA;Viridiplantae;Populus simonii x (Populus nigra x Salix matsudana);179063920;1304939
179063931;NA;Viridiplantae;Populus deltoides x Populus tremuloides;179063931;1175503
179063940;NA;Viridiplantae;Populus deltoides x Populus x canadensis;179063940;1030010
179063942;NA;Viridiplantae;Populus nigra x Populus x canadensis;179063942;1001135
179063966;NA;Viridiplantae;Populus trichocarpa x Populus deltoides;179063966;3695
179063971;NA;Viridiplantae;Populus sieboldii x Populus grandidentata;179063971;34292
179063984;NA;Viridiplantae;Populus tremula x Populus tremuloides;179063984;47664
179063987;NA;Viridiplantae;Populus maximowiczii x Populus trichocarpa;179063987;56424
179064009;NA;Viridiplantae;Populus tremula x Populus alba;179064009;80863
179064024;NA;Viridiplantae;Populus alba x Populus glandulosa;179064024;153471
179064034;NA;Viridiplantae;Salicornia natalensis x Salicornia tegetaria;179064034;1943629
179064037;NA;Viridiplantae;Salicornia tegetaria x Salicornia pillansii;179064037;1738669
179064039;NA;Viridiplantae;Populus alba x Populus grandidentata;179064039;228933
179064040;NA;Viridiplantae;Salicornia tegetaria x Salicornia natalensis;179064040;1738668
179064045;NA;Viridiplantae;Salicornia pillansii x Salicornia tegetaria;179064045;1738665
179064048;NA;Viridiplantae;Salicornia pillansii x Salicornia natalensis;179064048;1738667
179064049;NA;Viridiplantae;Populus alba x Populus tremuloides;179064049;248389
179064051;NA;Viridiplantae;Salicornia pillansii x Salicornia mossiana;179064051;1738666
179064065;NA;Viridiplantae;Populus deltoides x Populus maximowiczii;179064065;273903
179064068;NA;Viridiplantae;Populus trichocarpa x Populus nigra;179064068;293756
179064081;NA;Viridiplantae;Populus alba x Populus alba var. pyramidalis;179064081;327893
179064085;NA;Viridiplantae;(Populus tomentosa x Populus bolleana) x Populus tomentosa var. truncata;179064085;328805
179064088;NA;Viridiplantae;Populus maximowiczii x Populus nigra;179064088;343990
179064093;NA;Viridiplantae;Populus fremontii x Populus angustifolia;179064093;352374
179064095;NA;Viridiplantae;(Populus tomentosa x Populus bolleana) x Populus tomentosa;179064095;418444
179064101;NA;Viridiplantae;Populus alba x Populus x berolinensis;179064101;444605
179064114;NA;Viridiplantae;Populus simonii x Populus nigra;179064114;591066
179064847;NA;Viridiplantae;Phedimus aizoon x Phedimus selskianus;179064847;332643
179065628;NA;Viridiplantae;Turnera subulata x Turnera krapovickasii;179065628;745315
179065631;NA;Viridiplantae;Turnera subulata x (Turnera subulata x Turnera krapovickasii);179065631;1044901
179066191;NA;Viridiplantae;Passiflora foetida x Passiflora palmeri;179066191;356323
179066193;NA;Viridiplantae;Passiflora cincinnata x Passiflora incarnata;179066193;356324
179066196;NA;Viridiplantae;Passiflora incarnata x Passiflora sprucei;179066196;356325
179066232;NA;Viridiplantae;Atriplex prostrata x Atriplex rosea;179066232;1918717
179066279;NA;Viridiplantae;Passiflora coriacea x Passiflora xiikzodz;179066279;338880
179066501;NA;Viridiplantae;Passiflora actinia x Passiflora elegans;179066501;232205
179066984;NA;Viridiplantae;Calyptridium umbellatum x Calyptridium monospermum;179066984;339162
179067016;NA;Viridiplantae;Montiopsis capitata x Montiopsis trifida;179067016;339164
179067184;NA;Viridiplantae;Cistanthe humilis x Calandrinia oblongifolia;179067184;339163
179067419;NA;Viridiplantae;Calandrinia caespitosa x Calandrinia compacta;179067419;339161
179068209;NA;Viridiplantae;Schlumbergera rosea x Schlumbergera gaertneri;179068209;722776
179068540;NA;Viridiplantae;Neobuxbaumia mezcalaensis x Neobuxbaumia macrocephala;179068540;1405379
179068693;NA;Viridiplantae;Copiapoa cinerea x Copiapoa gigantea;179068693;1677734
179069244;NA;Viridiplantae;Echinocactus horizonthalonius x Echinocactus platyacanthus;179069244;2485786
179070173;NA;Viridiplantae;Armeria pubigera x Armeria pungens;179070173;676045
179070229;NA;Viridiplantae;Armeria villosa subsp. longiaristata x Armeria colorata;179070229;89340
179070607;NA;Viridiplantae;Limonium dodartii x Limonium nydeggeri;179070607;2420315
179070608;NA;Viridiplantae;Limonium binervosum x Limonium nydeggeri;179070608;2420314
179070609;NA;Viridiplantae;Limonium ovalifolium x Limonium nydeggeri;179070609;2420316
179070824;NA;Viridiplantae;Nepenthes maxima x Nepenthes fusca;179070824;2203080
179070825;NA;Viridiplantae;Nepenthes alata x Nepenthes ventricosa;179070825;2099724
179070827;NA;Viridiplantae;Nepenthes ventricosa x Nepenthes alata;179070827;1744888
179071361;NA;Viridiplantae;Atraphaxis pyrifolia x Atraphaxis seravschanica;179071361;1612557
179071362;NA;Viridiplantae;Atraphaxis frutescens x Atraphaxis pungens;179071362;1612556
179071363;NA;Viridiplantae;Atraphaxis bracteata x Atraphaxis virgata;179071363;1612555
179071364;NA;Viridiplantae;Atraphaxis bracteata x Atraphaxis pungens;179071364;1612554
179071365;NA;Viridiplantae;Atraphaxis bracteata x Atraphaxis frutescens;179071365;1612553
179071502;NA;Viridiplantae;Polygonum arenastrum x Polygonum patulum;179071502;701429
179071503;NA;Viridiplantae;Polygonum achoreum x Polygonum arenastrum;179071503;701428
179072481;NA;Viridiplantae;Schiedea menziesii x Schiedea salicaria;179072481;1045993
179072760;NA;Viridiplantae;Atocion lituanicum x Atocion armeria;179072760;1982522
179073026;NA;Viridiplantae;Silene diclinis x Silene latifolia;179073026;1488198
179073682;NA;Viridiplantae;Dianthus superbus x Dianthus versicolor;179073682;2583420
179073686;NA;Viridiplantae;Dianthus versicolor x Dianthus superbus;179073686;2485485
179073698;NA;Viridiplantae;Dianthus arenarius subsp. bohemicus x Dianthus carthusianorum;179073698;1631358
179073940;NA;Viridiplantae;Pseudostellaria davidii x Pseudostellaria palibiniana;179073940;2038340
179074124;NA;Viridiplantae;Cerastium nigrescens x Cerastium alpinum;179074124;509915
179074376;NA;Viridiplantae;Amaranthus hybridus x Amaranthus tuberculatus;179074376;2747816
179074420;NA;Viridiplantae;Amaranthus palmeri x Amaranthus rudis;179074420;194672
179074447;NA;Viridiplantae;Amaranthus cruentus x Amaranthus hybridus;179074447;1458531
179074966;NA;Viridiplantae;Ptilotus exaltatus var. semilanatus x Ptilotus nobilis;179074966;1548797
179076510;NA;Viridiplantae;Epimedium franchetii x Epimedium sutchuenense;179076510;1095259
179076722;NA;Viridiplantae;Berberis integerrima x Berberis vulgaris;179076722;1112795
179077958;NA;Viridiplantae;Aquilegia coerulea x Aquilegia chrysantha;179077958;1886609
179077964;NA;Viridiplantae;Aquilegia aradanica x Aquilegia sibirica;179077964;1506454
179077965;NA;Viridiplantae;Aquilegia japonica x Aquilegia oxysepala;179077965;1485953
179077998;NA;Viridiplantae;Aquilegia formosa x Aquilegia pubescens;179077998;338618
179078134;NA;Viridiplantae;Anemone vernalis x Anemone pratensis;179078134;2704420
179078135;NA;Viridiplantae;Anemone patens x Anemone vernalis;179078135;2704419
179078162;NA;Viridiplantae;Anemone chinensis x Anemone cernua;179078162;2029856
179078191;NA;Viridiplantae;Anemone cernua x Anemone dahurica;179078191;1054459
179078236;NA;Viridiplantae;Anemone nemorosa x Anemone ranunculoides;179078236;167996
179078387;NA;Viridiplantae;Clematis marmoraria x Clematis paniculata;179078387;1406309
179078571;NA;Viridiplantae;Ranunculus peltatus x Ranunculus trichophyllus;179078571;2800485
179078572;NA;Viridiplantae;Ranunculus peltatus x Ranunculus penicillatus;179078572;2800484
179078573;NA;Viridiplantae;Ranunculus rionii x Ranunculus trichophyllus;179078573;2800487
179078574;NA;Viridiplantae;Ranunculus penicillatus x Ranunculus trichophyllus;179078574;2800486
179078575;NA;Viridiplantae;Ranunculus circinatus x Ranunculus fluitans;179078575;2800481
179078576;NA;Viridiplantae;Ranunculus aquatilis x Ranunculus trichophyllus;179078576;2800480
179078577;NA;Viridiplantae;Ranunculus fluitans x Ranunculus trichophyllus;179078577;2800483
179078578;NA;Viridiplantae;Ranunculus circinatus x Ranunculus rionii;179078578;2800482
179078609;NA;Viridiplantae;Ranunculus aquatilis x Ranunculus peltatus;179078609;2044280
179078610;NA;Viridiplantae;Ranunculus fluitans x Ranunculus baudotii;179078610;2044281
179078611;NA;Viridiplantae;Ranunculus fluitans x Ranunculus circinatus;179078611;2044282
179078612;NA;Viridiplantae;Ranunculus fluitans x Ranunculus peltatus;179078612;2044283
179078613;NA;Viridiplantae;Ranunculus fluitans x Ranunculus penicillatus;179078613;2044284
179078628;NA;Viridiplantae;Ranunculus carpaticola x Ranunculus notabilis;179078628;1529054
179078629;NA;Viridiplantae;Ranunculus cassubicifolius x Ranunculus notabilis;179078629;1529055
179078697;NA;Viridiplantae;Ranunculus carpaticola x Ranunculus cassubicifolius;179078697;667023
179079848;NA;Viridiplantae;Hemerocallis fulva x Hemerocallis citrina;179079848;366674
179079984;NA;Viridiplantae;Aloe succotrina x Aloiampelos ciliaris;179079984;1432683
179081396;NA;Viridiplantae;Pandanus cookii x Pandanus solms-laubachii;179081396;1529969
179081398;NA;Viridiplantae;Pandanus cookii x Pandanus tectorius;179081398;1529970
179081400;NA;Viridiplantae;Pandanus spiralis x Pandanus aquaticus;179081400;1529971
179083391;NA;Viridiplantae;Yucca valida x Yucca capensis;179083391;2725677
179083397;NA;Viridiplantae;Yucca brevifolia x Yucca jaegeriana;179083397;1878943
179083573;NA;Viridiplantae;(Agave angustifolia x Agave amaniensis) x Agave amaniensis;179083573;2056234
179083882;NA;Viridiplantae;Gladiolus imbricatus x Gladiolus palustris;179083882;1607748
179085474;NA;Viridiplantae;Elaeis oleifera x Elaeis guineensis;179085474;1679538
179085719;NA;Viridiplantae;Iris germanica x Iris schachtii;179085719;1265912
179085721;NA;Viridiplantae;Iris purpureobractea x Iris schachtii;179085721;1265913
179085722;NA;Viridiplantae;Iris sari x Iris albicans;179085722;1265914
179085724;NA;Viridiplantae;Iris sari x Iris schachtii;179085724;1265915
179085726;NA;Viridiplantae;Iris germanica x Iris albicans;179085726;1265911
179086050;NA;Viridiplantae;Iris brevicaulis x Iris fulva;179086050;234944
179086447;NA;Viridiplantae;Geonoma brongniartii x Geonoma deversa;179086447;1176936
179086926;NA;Viridiplantae;Vanilla planifolia x Vanilla pompona;179086926;2588550
179087019;NA;Viridiplantae;cf. Vanilla bahiana x Vanilla tahitensis AB-2009;179087019;669910
179087021;NA;Viridiplantae;Vanilla planifolia x Vanilla tahitensis;179087021;669908
179087684;NA;Viridiplantae;Pleione chunii x Pleione hookeriana;179087684;194496
179087966;NA;Viridiplantae;Coelogyne lawrenceana x Coelogyne mooreana;179087966;2719955
179089452;NA;Viridiplantae;Anigozanthos humilis x Anigozanthos manglesii;179089452;524048
179089461;NA;Viridiplantae;Angraecum bracteosum x Angraecum striatum;179089461;1424664
179090003;NA;Viridiplantae;Papilionanthe hookeriana x Papilionanthe teres;179090003;420342
179090083;NA;Viridiplantae;Doritis pulcherrima x Phalaenopsis hybrid cultivar;179090083;577493
179090089;NA;Viridiplantae;Doritis pulcherrima x Phalaenopsis equestris;179090089;86511
179090125;NA;Viridiplantae;Phalaenopsis aphrodite x Phalaenopsis amabilis;179090125;2505974
179090128;NA;Viridiplantae;Phalaenopsis buyssoniana x Phalaenopsis pulcherrima x Phalaenopsis sp. PR-2018;179090128;2219872
179090146;NA;Viridiplantae;Phalaenopsis celebensis x Phalaenopsis equestris;179090146;1692269
179090156;NA;Viridiplantae;Phalaenopsis parishii x Phalaenopsis pulcherrima;179090156;576364
179090366;NA;Viridiplantae;Vanda limbata x Vanda testacea;179090366;2028573
179090396;NA;Viridiplantae;Tradescantia ohiensis x Tradescantia paludosa;179090396;65599
179091042;NA;Viridiplantae;Heliconia caribaea x Heliconia bihai;179091042;1777930
179091107;NA;Viridiplantae;Phalaenopsis x Doritaenopsis hybrid cultivar;179091107;230117
179091801;NA;Viridiplantae;Hedychium gardnerianum x Hedychium hasseltii;179091801;110739
179091928;NA;Viridiplantae;Zingiber singapurense x Zingiber puberulum;179091928;2773223
179092427;NA;Viridiplantae;Sparganium angustifolium x Sparganium emersum;179092427;1407754
179092434;NA;Viridiplantae;Sparganium japonicum x Sparganium fallax;179092434;1407753
179092614;NA;Viridiplantae;Roscoea cautleyoides x Roscoea humeana;179092614;904899
179094685;NA;Viridiplantae;Dendrobium pulchellum x (Dendrobium chrysotoxum x Dendrobium pulchellum);179094685;2704684
179094691;NA;Viridiplantae;Dendrobium anosmum x Dendrobium aphyllum;179094691;2704683
179094874;NA;Viridiplantae;Dendrobium cruentum x Dendrobium formosum;179094874;1682104
179094877;NA;Viridiplantae;(Dendrobium cruentum x Dendrobium formosum) x Dendrobium formosum;179094877;1682105
179094880;NA;Viridiplantae;Dendrobium scabrilingue x Dendrobium ellipsophyllum;179094880;1675670
179094883;NA;Viridiplantae;Dendrobium formosum x Dendrobium ellipsophyllum;179094883;1675669
179094886;NA;Viridiplantae;(Dendrobium cruentum x Dendrobium formosum) x Dendrobium scabrilingue;179094886;1675666
179094888;NA;Viridiplantae;(Dendrobium cruentum x Dendrobium formosum) x Dendrobium cruentum;179094888;1675667
179094891;NA;Viridiplantae;Dendrobium formosum x Dendrobium cruentum;179094891;1675665
